semantic_macro_f1,structured_macro_f1,stacked_macro_f1,stack_minus_semantic,stack_minus_structured
0.47194711950102947,0.42509194583036347,0.4600794955170852,-0.011867623983944253,0.03498754968672174
0.47899528803769564,0.42869054758877034,0.4783189347639681,-0.000676353273727559,0.04962838717519774
0.42201848458670127,0.404610936715568,0.42930441539137193,0.0072859308046706595,0.024693478675803904
0.41690857353559707,0.36887792575956996,0.4443049634116031,0.02739638987600601,0.07542703765203312
0.48251573044443735,0.4604918402991517,0.4899388629431146,0.007423132498677265,0.029447022643962928
0.5082175411463882,0.4245391506516526,0.5036272053513433,-0.004590335795044864,0.07908805469969071
0.4746230613174053,0.4200377172145454,0.48263005948565973,0.008006998168254453,0.06259234227111432
0.47386110984155244,0.41170208099659134,0.4921198628300087,0.01825875298845625,0.08041778183341736
0.47047345940913515,0.41324378489186897,0.45815568927423556,-0.012317770134899597,0.044911904382366585
0.4795589384794782,0.41834532671629454,0.47739538009100446,-0.002163558388473763,0.05905005337470992
0.5318190175830703,0.4479848965045388,0.5257727004020532,-0.0060463171810171135,0.07778780389751433
0.5359390225413171,0.4738352617098872,0.5521026020583684,0.016163579517051274,0.07826734034848115
0.4871527699353786,0.38286043426242905,0.48630327260612116,-0.0008494973292574315,0.10344283834369211
0.3804694068539342,0.2866343170749592,0.36364891147499845,-0.016820495378935763,0.07701459440003927
0.3814167344357098,0.38922550950085366,0.4113154894834673,0.02989875504775752,0.02208997998261364
0.5132218560098878,0.45062256892044134,0.5077096671139223,-0.0055121888959654974,0.057087098193480956
0.44081937864116083,0.35295042527037945,0.4352419664508506,-0.005577412190310216,0.08229154118047116
0.4667741428122051,0.44264067674510504,0.47343689466412914,0.006662751851924054,0.030796217919024094
0.5263135536635659,0.41294220065856574,0.49189531401412234,-0.03441823964944357,0.0789531133555566
0.48488698210284786,0.4190096323429657,0.48533046980746786,0.00044348770461999365,0.06632083746450218
0.4749669387601883,0.48237538232828764,0.5083396841847087,0.033372745424520345,0.025964301856421013
0.4577556152265787,0.4163675710513336,0.4722984148623176,0.014542799635738901,0.05593084381098401
0.5209550143343247,0.44367672285924337,0.5063011737282115,-0.014653840606113189,0.06262445086896812
0.45750815630476593,0.45017400899753834,0.4795560906503155,0.02204793434554958,0.02938208165277717
